"","sp","lon","lat","sol","PNZ1"
"2699","Zea mays",-98.010878,18.412527,8,3125
"2700","Zea mays",-97.407682,18.627026,2,7042
"2701","Zea mays",-98.57,18.89,2,5391
"2702","Zea mays",-98.882179,19.572939,9,3482
"2703","Zea mays",-89.080905,19.670577,8,4256
"2704","Zea mays",-98.57,18.89,2,5391
"2705","Zea mays",-99.23333333,19.73333333,9,3482
"2706","Zea mays",-98.898542,19.652634,9,3482
"2707","Zea mays",-98.73333333,19.73333333,2,5391
"2708","Zea mays",-98.914614,19.622791,9,3482
"2709","Zea mays",-99.23333333,19.73333333,9,3482
"2710","Zea mays",-97.58333333,19.86666667,2,5501
"2711","Zea mays",-97.58333333,19.86666667,2,5501
"2712","Zea mays",-101.1166667,23.13333333,8,1774
"2713","Zea mays",-98.73333333,19.73333333,2,5391
"2714","Zea mays",-98.857468,19.521431,9,3482
"2715","Zea mays",-99.23333333,19.73333333,9,3482
"2716","Zea mays",-99.927547,20.474247,9,2546
"2717","Zea mays",-99.927547,20.474247,9,2546
"2718","Zea mays",-98.21666667,19.16666667,2,5391
"2719","Zea mays",-98.3,19.25,2,5391
"2720","Zea mays",-98.513073,19.567345,2,6326
"2721","Zea mays",-97.28333333,17.45,8,3250
"2722","Zea mays",-97.35,17.53333333,8,3679
"2723","Zea mays",-88.05,19.58333333,8,4520
"2724","Zea mays",-97.500186,19.479844,2,3125
"2725","Zea mays",-98.513073,19.567345,2,6326
"2726","Zea mays",-97.500186,19.479844,2,3125
"2727","Zea mays",-98.23333333,19.25,2,5391
"2728","Zea mays",-97.58333333,19.86666667,2,5501
"2729","Zea mays",-97.58333333,19.86666667,2,5501
"2730","Zea mays",-96.26666667,16.9,8,3679
"2731","Zea mays",-96.261935,16.8965,8,3679
"2732","Zea mays",-98.3,19.25,2,5391
"2733","Zea mays",-98.805501,19.046412,2,5391
"2734","Zea mays",-88.710606,19.733923,8,4256
"2735","Zea mays",-92.68,16.78,9,4182
"2736","Zea mays",-102.5,21.41666667,8,2258
"2737","Zea mays",-102.1666667,21.21666667,8,2258
"2738","Zea mays",-98.734909,20.784944,9,2054
"2739","Zea mays",-97.91666667,19.31666667,2,3125
"2740","Zea mays",-97.58333333,19.86666667,2,5501
"2741","Zea mays",-98.23333333,19.16666667,2,5391
"2742","Zea mays",-89.249339,20.883144,8,4520
"2743","Zea mays",-98.734909,20.784944,9,2054
"2744","Zea mays",-98.118071,19.606107,2,5391
"2745","Zea mays",-98.85,19.22,2,6326
"2746","Zea mays",-97.58333333,19.86666667,2,5501
"2747","Zea mays",-100.446729,20.727971,9,2546
"2748","Zea mays",-97.46666667,19.86666667,2,5501
"2749","Zea mays",-97.45,19.86666667,2,5501
"2750","Zea mays",-98.88333333,19.25,2,6326
"2751","Zea mays",-97.25,19.76666667,2,6326
"2752","Zea mays",-97.58333333,19.86666667,2,5501
"2753","Zea mays",-88.05,19.58333333,8,4520
"2754","Zea mays",-98.734909,20.784944,9,2054
"2755","Zea mays",-98.734909,20.784944,9,2054
"2756","Zea mays",-98.96666667,19.71666667,9,3482
"2757","Zea mays",-103,20.61666667,9,2827
"2758","Zea mays",-98.43333333,20.15,2,5501
"2759","Zea mays",-100.376967,20.184461,8,3007
"2760","Zea mays",-97.45,19.83333333,2,6326
"2761","Zea mays",-97.25,19.76666667,2,6326
"2762","Zea mays",-98.96666667,19.71666667,9,3482
"2763","Zea mays",-96.85,19.73333333,8,4727
"2764","Zea mays",-99.32,19.41,2,6326
"2765","Zea mays",-98.894349,19.607411,9,3482
"2766","Zea mays",-97.342947,17.517894,8,3250
"2767","Zea mays",-102.212362,22.233853,9,3542
"2768","Zea mays",-103.680049,19.796015,9,5874
"2769","Zea mays",-103.506517,20.030919,NA,5874
"2770","Zea mays",-101.7,22.58,8,1774
"2771","Zea mays",-103.515374,19.988464,9,5874
"2772","Zea mays",-102.229694,22.287284,9,3542
"2773","Zea mays",-98.846801,19.155854,2,6326
"2774","Zea mays",-101.055509,20.100817,2,4972
"2775","Zea mays",-103.6,20.03,9,2827
"2776","Zea mays",-92.5,16.83,9,4182
"2777","Zea mays",-92.5,16.83,9,4182
"2778","Zea mays",-92.575401,16.795065,9,4182
"2779","Zea mays",-92.68,16.78,9,4182
"2780","Zea mays",-92.63,16.75,9,4182
"2781","Zea mays",-92.63,16.75,9,4182
"2782","Zea mays",-92.47,16.77,9,4182
"2783","Zea mays",-92.710791,16.756442,9,4182
"2784","Zea mays",-92.710791,16.756442,9,4182
"2785","Zea mays",-92.68,16.78,9,4182
"2786","Zea mays",-98.77,19.03,2,6326
"2787","Zea mays",-98.75,19.12,11,6326
"2788","Zea mays",-98.81666667,19.58333333,9,3482
"2789","Zea mays",-100.913794,21.253292,8,2053
"2790","Zea mays",-96.831814,17.528084,8,3250
"2791","Zea mays",-104.760042,24.50251,8,2258
"2792","Zea mays",-102.411485,22.160244,8,2258
"2793","Zea mays",-107.8333333,28.96666667,8,1807
"2794","Zea mays",-106.95,26.03333333,9,1986
"2795","Zea mays",-106.95,26.03333333,9,1986
"2796","Zea mays",-103.55,22.3,9,2827
"2797","Zea mays",-98.523863,19.268596,2,5391
"2798","Zea mays",-98.56666667,19.33333333,2,5391
"2799","Zea mays",-99.11666667,19.81666667,9,3482
"2800","Zea mays",-98.928459,19.552262,9,3482
"2801","Zea mays",-98.93333333,19.41666667,9,3482
"2802","Zea mays",-103.832054,23.739833,11,2540
"2803","Zea mays",-97.500186,19.479844,2,3125
"2804","Zea mays",-97.500186,19.479844,2,3125
"2805","Zea mays",-97.500186,19.479844,2,3125
"2806","Zea mays",-97.613864,19.366031,2,6264
"2807","Zea mays",-97.45,19.11666667,11,3868
"2808","Zea mays",-101.5,21.88333333,9,3542
"2809","Zea mays",-101.699038,22.139738,9,3542
"2810","Zea mays",-102.362002,22.231913,8,2258
"2811","Zea mays",-104.716667,24.516667,8,2258
"2812","Zea mays",-98.255482,19.321451,2,5391
"2813","Zea mays",-101.5,22.3,8,3007
"2814","Zea mays",-98.43333333,20.15,2,5501
"2815","Zea mays",-58.02,-30.65,11,2823
"2816","Zea mays",-107.9333333,30.38333333,8,1770
"2817","Zea mays",-104.7666667,24.51666667,8,2258
"2818","Zea mays",-104.7,24.52,8,2258
"2819","Zea mays",-102.3333333,22.48333333,9,2258
"2820","Zea mays",-107.74083,29.375447,8,1807
"2821","Zea mays",-108.3833333,28.2,9,2054
"2822","Zea mays",-108.1166667,29.2,8,1807
"2823","Zea mays",-97.031108,19.060025,11,3579
"2824","Zea mays",-97.58333333,19.86666667,2,5501
"2825","Zea mays",-97.58333333,19.86666667,2,5501
"2826","Zea mays",-59.227485,-31.485417,9,2916
"2827","Zea mays",-97.45,19.83333333,2,6326
"2828","Zea mays",-99.634229,21.83299,9,3072
"2829","Zea mays",-96.85,19.73333333,8,4727
"2830","Zea mays",-96.85,19.73333333,8,4727
"2831","Zea mays",-58.98,-29.08,12,2989
"2832","Zea mays",-103.165492,18.761556,8,3717
"2833","Zea mays",-97.241203,18.332954,2,7042
"2834","Zea mays",-60.83333333,-26.7,8,1430
"2835","Zea mays",-97.427292,18.483431,11,3868
"2836","Zea mays",-100.777428,20.59568,2,2546
"2837","Zea mays",-104.2,19.8,8,3717
"2838","Zea mays",-104.6,21.43333333,9,2827
"2839","Zea mays",-104.69997,20.375341,8,3483
"2840","Zea mays",-99.9322222,21.79805556,9,3072
"2841","Zea mays",-83.658268,9.421917,5,4949
"2842","Zea mays",-88.137823,21.15474,8,3984
"2843","Zea mays",-60.45,-26.87,9,2273
"2844","Zea mays",-91.399905,14.617455,2,6326
"2845","Zea mays",-99.66666667,18.75,8,3250
"2846","Zea mays",-99.234331,18.830753,2,5391
"2847","Zea mays",-99.24911,18.830607,2,5391
"2848","Zea mays",-99.24911,18.830607,2,5391
"2849","Zea mays",-99.3,18.68,9,2546
"2850","Zea mays",-99.58333333,19.73333333,2,6259
"2851","Zea mays",-102.3,19.98333333,2,4972
"2852","Zea mays",-100.833333,25.45,8,3007
"2853","Zea mays",-60.45,-26.87,9,2273
"2854","Zea mays",-105.4166667,26.93333333,8,1807
"2855","Zea mays",-82.903449,8.754457,2,4558
"2856","Zea mays",-81.701842,8.295226,8,2448
"2857","Zea mays",-81.980232,8.258527,8,2448
"2858","Zea mays",-89.939202,14.559174,9,3191
"2859","Zea mays",-60,-25,9,2346
"2860","Zea mays",-91.413563,14.530291,2,6326
"2861","Zea mays",-58.818594,-24.965509,9,2706
"2862","Zea mays",-55.632887,-31.239218,12,2245
"2863","Zea mays",-104.393881,23.480832,9,2827
"2864","Zea mays",-104.393881,23.480832,9,2827
"2865","Zea mays",-104.395773,23.478827,9,2827
"2866","Zea mays",-59.272377,-25.154213,9,2346
"2867","Zea mays",-71.788833,8.296702,9,3433
"2868","Zea mays",-59.63,-26.15,9,2346
"2869","Zea mays",-93.3,17.13333333,9,4182
"2870","Zea mays",-58.255224,-33.494989,12,3441
"2871","Zea mays",-92.73333333,15.86666667,8,3616
"2872","Zea mays",-104.7666667,24.51666667,8,2258
"2873","Zea mays",-100.9833333,20.65,2,4972
"2874","Zea mays",-92.72,17.06,9,4182
"2875","Zea mays",-102.3,20.33333333,9,2827
"2876","Zea mays",-102.319883,20.290769,2,4972
"2877","Zea mays",-96.282141,18.390306,5,2713
"2878","Zea mays",-93.38333333,16.76666667,9,4182
"2879","Zea mays",-97.95,19.11666667,2,3125
"2880","Zea mays",-97.15,19.35,2,6326
"2881","Zea mays",-43.24,-15.79,9,3204
"2882","Zea mays",-89,19.62,8,4256
"2883","Zea mays",-38.35,-10.06666667,11,991
"2884","Zea mays",-67.03333333,-27.65,8,2143
"2885","Zea mays",-102.716667,19.966667,9,2827
"2886","Zea mays",-97.11666667,19.35,2,6326
"2887","Zea mays",-105.537833,26.447593,8,1774
"2888","Zea mays",-105.537833,26.447593,8,1774
"2889","Zea mays",-100.7333333,20.91666667,8,3007
"2890","Zea mays",-100.7333333,20.91666667,8,3007
"2891","Zea mays",-90.23914,20.054799,8,4256
"2892","Zea mays",-93.38333333,16.76666667,9,4182
"2893","Zea mays",-93.38333333,16.76666667,9,4182
"2894","Zea mays",-92.113768,16.25436,8,4043
"2895","Zea mays",-92.113768,16.25436,8,4043
"2896","Zea mays",-92.1,15.7,8,3518
"2897","Zea mays",-92.1,15.7,8,3518
"2898","Zea mays",-102.6166667,20.3,9,2827
"2899","Zea mays",-102.6166667,20.3,9,2827
"2900","Zea mays",-101.395424,20.966316,8,2258
"2901","Zea mays",-101.395424,20.966316,8,2258
"2902","Zea mays",-102.75,20.35,9,2827
"2903","Zea mays",-102.75,20.35,9,2827
"2904","Zea mays",-103.6,21.98333333,9,2827
"2905","Zea mays",-97.81666667,18.4,8,3518
"2906","Zea mays",-100.7333333,20.91666667,8,3007
"2907","Zea mays",-89.31613,19.841513,8,4256
"2908","Zea mays",-105.2,21.82,8,3932
"2909","Zea mays",-98.16666667,18.61666667,2,3125
"2910","Zea mays",-102.35,20.71666667,8,3932
"2911","Zea mays",-98.91666667,18.98333333,2,5391
"2912","Zea mays",-86.91666667,20.51666667,12,2792
"2913","Zea mays",-100.21527,22.031961,9,1939
"2914","Zea mays",-110.367266,29.43544,8,1998
"2915","Zea mays",-100.913794,21.253292,8,2053
"2916","Zea mays",-102.471716,20.686914,8,3932
"2917","Zea mays",-102.370596,20.691381,8,3932
"2918","Zea mays",-102.3333333,20.53333333,8,3932
"2919","Zea mays",-92.81666667,17.6,5,2713
"2920","Zea mays",-100.6833333,22.45,8,2746
"2921","Zea mays",-97.08333333,19.61666667,8,7042
"2922","Zea mays",-97.633333,19.916667,2,5501
"2923","Zea mays",-97.55,18.56666667,11,3868
"2924","Zea mays",-100,21.96666667,9,1939
"2925","Zea mays",-103.7,24.88333333,8,1807
"2926","Zea mays",-100.9833333,20.51666667,2,4972
"2927","Zea mays",-92.1,15.7,8,3518
"2928","Zea mays",-102.4,19.95,2,4972
"2929","Zea mays",-98.290118,25.412966,8,3502
"2930","Zea mays",-66.305555,-27.589584,8,2143
"2931","Zea mays",-104.367239,24.5296,8,1774
"2932","Zea mays",-100.0333333,19.03333333,2,6259
"2933","Zea mays",-98.91666667,18.98333333,2,5391
"2934","Zea mays",-98.91666667,18.98333333,2,5391
"2935","Zea mays",-97.08333333,19.11666667,11,3579
"2936","Zea mays",-102.45,21.16666667,8,2258
"2937","Zea mays",-102.45,21.16666667,8,2258
"2938","Zea mays",-102.95,20.78333333,9,2827
"2939","Zea mays",-102.95,20.78333333,9,2827
"2940","Zea mays",-99.170828,18.604445,9,2546
"2941","Zea mays",-96.876585,17.258284,8,2848
"2942","Zea mays",-96.261935,16.8965,8,3679
"2943","Zea mays",-97.01666667,16.58333333,9,4374
"2944","Zea mays",-104.6666667,24.51666667,8,2258
"2945","Zea mays",-104.6666667,24.51666667,8,2258
"2946","Zea mays",-38.35,-10.06666667,11,991
"2947","Zea mays",-38.35,-10.06666667,11,991
"2948","Zea mays",-38.8,-10.96666667,11,991
"2949","Zea mays",-53.076765,-26.035028,1,5304
"2950","Zea mays",-102.690624,20.673771,8,3932
"2951","Zea mays",-102.6666667,20.81666667,8,3932
"2952","Zea mays",-102,21.11666667,8,2258
"2953","Zea mays",-102.1666667,21.01666667,9,2258
"2954","Zea mays",-102.1666667,21.01666667,9,2258
"2955","Zea mays",-92.711648,16.602202,9,3168
"2956","Zea mays",-100.7333333,20.91666667,8,3007
"2957","Zea mays",-103.0666667,20.61666667,9,2827
"2958","Zea mays",-99.634229,21.83299,9,3072
"2959","Zea mays",-103.497012,19.716303,9,2827
"2960","Zea mays",-104.575801,21.320316,11,2540
"2961","Zea mays",-104.575801,21.320316,11,2540
"2962","Zea mays",-100.21527,22.031961,9,1939
"2963","Zea mays",-58.773539,-27.939614,12,2989
"2964","Zea mays",-97.53333333,18.78333333,11,3868
"2965","Zea mays",-97.88333333,19.16666667,2,3125
"2966","Zea mays",-58.325108,-25.207418,9,2706
"2967","Zea mays",-45.080201,-21.084035,8,2755
"2968","Zea mays",-58.325108,-25.207418,9,2706
"2969","Zea mays",-61.48,-23.78,8,1430
"2970","Zea mays",-89.732539,20.485433,8,4256
"2971","Zea mays",-61.48,-23.78,8,1430
"2972","Zea mays",-61.48,-23.78,8,1430
"2973","Zea mays",-59.135576,-25.743184,9,2706
"2974","Zea mays",-59.135576,-25.743184,9,2706
"2975","Zea mays",-59.135576,-25.743184,9,2706
"2976","Zea mays",-59.378135,-26.187748,9,2346
"2977","Zea mays",-60.040877,-24.843951,9,2346
"2978","Zea mays",-88.686882,18.24058,8,4815
"2979","Zea mays",-89.31613,19.841513,8,4256
"2980","Zea mays",-85.598355,10.275515,11,3175
"2981","Zea mays",-85.481812,10.730766,8,3175
"2982","Zea mays",-101.8666667,19.5,11,3086
"2983","Zea mays",-82.617824,8.481494,2,7523
"2984","Zea mays",-96.419028,15.925349,6,4374
"2985","Zea mays",-110.95676,30.643365,8,1807
"2986","Zea mays",-100.465567,22.545288,9,1939
"2987","Zea mays",-102.184609,25.458737,8,2876
"2988","Zea mays",-99.57213,21.591941,9,3072
"2989","Zea mays",-87.25,14.25,9,3191
"2990","Zea mays",-95.9305556,18.10027778,5,2713
"2991","Zea mays",-90.176536,15.141426,11,3333
"2992","Zea mays",-102.1833333,25.45,8,2876
"2993","Zea mays",-99.481779,21.69932,9,3820
"2994","Zea mays",-75.63333333,4.516666667,1,7523
"2995","Zea mays",-76.476108,3.507372,2,6645
"2996","Zea mays",-73.345161,8.238297,4,3571
"2997","Zea mays",-83.681158,9.36847,5,2884
"2998","Zea mays",-83.660106,9.451193,5,4949
"2999","Zea mays",-84.410685,10.232041,9,6023
"3000","Zea mays",-84.38333333,10.08333333,9,6023
"3001","Zea mays",-86.16666667,13.23333333,9,3191
"3002","Zea mays",-82.43333333,8.783333333,2,4558
"3003","Zea mays",-81.666375,8.246152,8,2448
"3004","Zea mays",-81.649363,8.237929,8,2448
"3005","Zea mays",-96.964079,20.335333,9,2822
"3006","Zea mays",-97.28339,16.233634,9,2875
"3007","Zea mays",-104.3333333,21.03333333,11,2540
"3008","Zea mays",-90.494655,15.366112,8,3621
"3009","Zea mays",-104.129818,21.386317,9,2827
"3010","Zea mays",-44.15,-22.71666667,4,5928
"3011","Zea mays",-103.7166667,19.23333333,8,3717
"3012","Zea mays",-102.45,19.96666667,2,4972
"3013","Zea mays",-63.292271,-20.680467,8,4255
"3014","Zea mays",-64.3,-19.3,8,2248
"3015","Zea mays",-38.48333333,-11.23333333,6,4638
"3016","Zea mays",-89.41666667,14.95,8,4411
"3017","Zea mays",-93.176559,16.782368,9,4182
"3018","Zea mays",-63.292271,-20.680467,8,4255
"3019","Zea mays",-63.191165,-21.437723,8,1438
"3020","Zea mays",-37.23333333,-9.366666667,9,2918
"3021","Zea mays",-38.35,-11.36666667,6,4638
"3022","Zea mays",-38.484207,-11.138679,6,4638
"3023","Zea mays",-92.113768,16.25436,8,4043
"3024","Zea mays",-76.21666667,20.3,8,3211
"3025","Zea mays",-103.7166667,19.23333333,8,3717
"3026","Zea mays",-92.251361,15.37229,9,5103
"3027","Zea mays",-92.711648,16.602202,9,3168
"3028","Zea mays",-92.68035,16.538454,8,4043
"3029","Zea mays",-92.711648,16.602202,9,3168
"3030","Zea mays",-97.620559,19.972572,2,5501
"3031","Zea mays",-93.3,17.13333333,9,4182
"3032","Zea mays",-104.739704,21.221061,11,2540
"3033","Zea mays",-103.661841,18.6781,8,3717
"3034","Zea mays",-67.03333333,18.5,NA,3510
"3035","Zea mays",-100.5166667,18.23333333,8,3386
"3036","Zea mays",-102.268729,20.119105,2,4972
"3037","Zea mays",-103.666667,18.75,8,3717
"3038","Zea mays",-101.70156,17.789507,8,2933
"3039","Zea mays",-101.485639,17.645756,8,2933
"3040","Zea mays",-97.081927,18.12723,8,3250
"3041","Zea mays",-98.927143,22.953007,9,3460
"3042","Zea mays",-99.205617,24.041477,8,3075
"3043","Zea mays",-97.382222,20.43027778,9,3922
"3044","Zea mays",-89.82814,19.744273,8,4256
"3045","Zea mays",-89.966607,19.742201,8,4256
"3046","Zea mays",-92.720579,16.576234,8,3168
"3047","Zea mays",-88.51666667,20.85,8,4520
"3048","Zea mays",-88.137823,21.15474,8,3984
"3049","Zea mays",-103.847703,18.933399,8,3717
"3050","Zea mays",-108.398102,25.578765,8,1956
"3051","Zea mays",-90.379625,14.761569,9,4212
"3052","Zea mays",-91.993184,14.94144,2,6326
"3053","Zea mays",-91.420921,14.595978,2,6326
"3054","Zea mays",-89.66667,15.4,12,3379
"3055","Zea mays",-96.41666667,19.36666667,9,2822
"3056","Zea mays",-61.76,17.08,9,5055
"3057","Zea mays",-90.204981,14.799398,9,4212
"3058","Zea mays",-90.254673,15.105167,11,3333
"3059","Zea mays",-88.516667,15.65,3,2857
"3060","Zea mays",-89.1,15.36666667,11,3406
"3061","Zea mays",-71.582327,18.896069,8,3497
"3062","Zea mays",-66.319263,18.433948,8,5646
"3063","Zea mays",-64.706515,17.718069,NA,3716
"3064","Zea mays",-64.706515,17.718069,NA,3716
"3065","Zea mays",-61.389538,16.232268,NA,4520
"3066","Zea mays",-61.7,17.05,9,5055
"3067","Zea mays",-61.667992,12.033232,NA,4572
"3068","Zea mays",-61.399664,10.642774,5,5928
"3069","Zea mays",-61.16666667,10.3,5,5532
"3070","Zea mays",-99.613536,24.580162,8,3007
"3071","Zea mays",-90.3779,15.105156,11,3333
"3072","Zea mays",-91.522027,14.342497,1,7072
"3073","Zea mays",-103.8,19.2,8,3717
"3074","Zea mays",-93.176559,16.782368,9,4182
"3075","Zea mays",-98.56666667,21.73333333,9,3460
"3076","Zea mays",-99.206515,24.031255,8,3075
"3077","Zea mays",-96.563924,19.475726,8,4727
"3078","Zea mays",-88.90711,20.139394,8,4520
"3079","Zea mays",-75.98333333,20.25,8,3211
"3080","Zea mays",-76.11666667,20.61666667,8,3211
"3081","Zea mays",-76.11666667,20.61666667,8,3211
"3082","Zea mays",-90.254673,15.105167,11,3333
"3083","Zea mays",-75.98333333,20.25,8,3211
"3084","Zea mays",-80.133298,22.270317,11,3455
"3085","Zea mays",-76.43333333,20.38333333,9,3591
"3086","Zea mays",-70.013422,19.646842,8,2933
"3087","Zea mays",-61.400777,10.654156,5,5928
"3088","Zea mays",-92.081027,14.857059,2,6326
"3089","Zea mays",-103.847703,18.933399,8,3717
"3090","Zea mays",-99.65,24.55,8,3007
"3091","Zea mays",-74.83549,10.775847,8,3800
"3092","Zea mays",-97.53333333,20.96666667,9,2822
"3093","Zea mays",-98.383333,21.516667,9,3460
"3094","Zea mays",-97.83333333,21.66666667,8,3502
"3095","Zea mays",-83.654161,9.311512,5,2884
"3096","Zea mays",-83.654161,9.311512,5,2884
"3097","Zea mays",-83.052593,9.913101,11,4287
"3098","Zea mays",-84.73333333,11.01666667,12,2785
"3099","Zea mays",-84.273896,10.353732,2,6023
"3100","Zea mays",-85.65,10.7,8,3175
"3101","Zea mays",-85.626441,11.07393,8,3175
"3102","Zea mays",-85.507987,10.112727,8,3929
"3103","Zea mays",-85.45,10.11666667,8,3929
"3104","Zea mays",-85.34835,10.307944,8,4287
"3105","Zea mays",-88.820802,13.728128,8,4858
"3106","Zea mays",-89.867062,13.66216,8,3763
"3107","Zea mays",-87.963237,15.497219,9,2713
"3108","Zea mays",-80.531579,8.327238,7,3028
"3109","Zea mays",-82.754955,8.549987,2,7523
"3110","Zea mays",-82.71666667,8.583333333,2,7523
"3111","Zea mays",-82.784281,8.408878,7,4858
"3112","Zea mays",-79.1,9.166666667,5,4287
"3113","Zea mays",-61.68,17.05,9,5055
"3114","Zea mays",-76.21666667,20.3,8,3211
"3115","Zea mays",-72.747717,19.018342,8,4390
"3116","Zea mays",-69.08333333,18.75,9,3261
"3117","Zea mays",-70.5,19.18333333,11,2933
"3118","Zea mays",-70.5,19.18333333,11,2933
"3119","Zea mays",-70.1,18.41666667,9,2748
"3120","Zea mays",-70.33333333,18.28333333,11,2748
"3121","Zea mays",-64.706515,17.718069,NA,3716
"3122","Zea mays",-64.706515,17.718069,NA,3716
"3123","Zea mays",-61.35,10.61666667,5,5532
"3124","Zea mays",-55.32512,5.456466,11,1670
"3125","Zea mays",-47.18593,-24.278472,5,5226
"3126","Zea mays",-45.88333333,-23.4,5,5518
"3127","Zea mays",-47.76686,-21.038776,1,5304
"3128","Zea mays",-47.76686,-21.038776,1,5304
"3129","Zea mays",-89.878217,15.30986,11,3406
"3130","Zea mays",-91.68333333,15.66666667,8,3518
"3131","Zea mays",-91.818562,14.949387,2,6849
"3132","Zea mays",-89.875981,14.497025,9,3191
"3133","Zea mays",-91.4055,14.485933,1,7072
"3134","Zea mays",-91.461758,14.596797,2,6326
"3135","Zea mays",-92.058935,14.84823,2,6326
"3136","Zea mays",-80.53333333,22.33333333,6,2670
"3137","Zea mays",-80.26666667,22.15,11,3455
"3138","Zea mays",-75.2,20.16666667,9,4264
"3139","Zea mays",-49.005651,-28.515684,5,3073
"3140","Zea mays",-88.51666667,20.85,8,4520
"3141","Zea mays",-64.706515,17.718069,NA,3716
"3142","Zea mays",-64.706515,17.718069,NA,3716
"3143","Zea mays",-49.457185,-28.920044,5,3073
"3144","Zea mays",-76.25,20.9,1,4427
"3145","Zea mays",-76.463107,20.862895,9,4520
"3146","Zea mays",-98.136052,16.539657,8,4049
"3147","Zea mays",-88.51666667,20.85,8,4520
"3148","Zea mays",-88.732723,20.730074,8,4520
"3149","Zea mays",-92.137003,15.556193,8,3616
"3150","Zea mays",-98.136052,16.539657,8,4049
"3151","Zea mays",-98.136052,16.539657,8,4049
"3152","Zea mays",-97.95,17.03333333,8,3250
"3153","Zea mays",-96.831814,17.528084,8,3250
"3154","Zea mays",-49.005651,-28.515684,5,3073
"3155","Zea mays",-105.3333333,20.31666667,8,3717
"3156","Zea mays",-105.3333333,22.65,9,2827
"3157","Zea mays",-104.499597,22.513281,9,2827
"3158","Zea mays",-104.499597,22.513281,9,2827
"3159","Zea mays",-108.574829,26.417533,8,1956
"3160","Zea mays",-108.211516,26.425469,8,1783
"3161","Zea mays",-108.3333333,26.71666667,8,1783
"3162","Zea mays",-47.210516,-22.612407,4,1888
"3163","Zea mays",-49.75,-21.66666667,11,2790
"3164","Zea mays",-104.915301,21.232846,11,2540
"3165","Zea mays",-102.53255,19.325525,2,6259
"3166","Zea mays",-91.5,14.5,2,6326
"3167","Zea mays",-77.602383,-1.634804,1,4421
"3168","Zea mays",-89.021165,20.782939,8,4520
"3169","Zea mays",-49.005651,-28.515684,5,3073
"3170","Zea mays",-66.431233,8.887215,5,5220
"3171","Zea mays",-76.38333333,20.73333333,9,4520
"3172","Zea mays",-92.899516,15.420631,8,3763
"3173","Zea mays",-72.360865,8.291141,11,4029
"3174","Zea mays",-65.659389,-16.706693,8,2635
"3175","Zea mays",-70.639142,19.38583,8,2933
"3176","Zea mays",-102.06122,19.469084,11,3086
"3177","Zea mays",-70.74942,19.437646,8,2933
"3178","Zea mays",-70.609403,19.420826,8,2933
"3179","Zea mays",-70.777325,19.443545,8,2933
"3180","Zea mays",-70.738483,19.214565,9,4895
"3181","Zea mays",-68.68333333,18.58333333,5,3261
"3182","Zea mays",-68.7,18.61,5,3261
"3183","Zea mays",-70.712672,19.385732,8,2933
"3184","Zea mays",-99.634229,21.83299,9,3072
"3185","Zea mays",-63.8,-13.58333333,2,4109
"3186","Zea mays",-63.61666667,-21.88333333,11,4255
"3187","Zea mays",-70.462042,9.426424,9,2457
"3188","Zea mays",-67.35,9.916666667,4,5928
"3189","Zea mays",-66.76666667,10.11666667,4,5928
"3190","Zea mays",-65.741368,18.190513,9,3651
"3191","Zea mays",-59.71666667,-18.35,11,2432
"3192","Zea mays",-37.1,-6.45,8,2977
"3193","Zea mays",-76.95,20.96,9,4520
"3194","Zea mays",-76.25,20.9,1,4427
"3195","Zea mays",-80.15,22.38333333,9,4520
"3196","Zea mays",-76.894138,20.333221,8,3211
"3197","Zea mays",-79.993587,21.828028,9,4520
"3198","Zea mays",-64.706515,17.718069,NA,3716
"3199","Zea mays",-79.659756,22.66782,12,3954
"3200","Zea mays",-99.634229,21.83299,9,3072
"3201","Zea mays",-99.634229,21.83299,9,3072
"3202","Zea mays",-70.777325,19.443545,8,2933
"3203","Zea mays",-103.7333333,19.33333333,8,3717
"3204","Zea mays",-92.564373,16.332904,8,4043
"3205","Zea mays",-63.33333333,6.95,4,3385
"3206","Zea mays",-98.41666667,21.15,9,3820
"3207","Zea mays",-102.833333,19.1833333,8,3483
"3208","Zea mays",-99.31666667,18.61666667,9,2546
"3209","Zea mays",-83.68333333,22.41666667,6,2543
"3210","Zea mays",-79.56,21.82,9,4520
"3211","Zea mays",-39.01666667,-10.51666667,8,2977
"3212","Zea mays",-99.36666667,18.71666667,9,2546
"3213","Zea mays",-99.620189,22.377599,9,3072
"3214","Zea mays",-102.833333,19.1833333,8,3483
"3215","Zea mays",-98.38333333,21.51666667,9,3460
"3216","Zea mays",-60.15574,-34.024495,12,3768
"3217","Zea mays",-61.2,-27.21666667,8,1430
"3218","Zea mays",-60.025025,-24.833523,9,2346
"3219","Zea mays",-60.73333333,-34.2,12,3768
"3220","Zea mays",-60.4,-34.1,12,3768
"3221","Zea mays",-60.56666667,-26.06666667,8,1430
"3222","Zea mays",-69.418912,10.588508,11,5251
"3223","Sorghum bicolor",35.22000122,14.03999996,9,3635
"3224","Sorghum bicolor",35.43000031,13.82999992,9,3635
"3225","Sorghum bicolor",33.63000107,-11.71000004,1,4645
"3226","Sorghum bicolor",33.75,1.860000014,5,4321
"3227","Sorghum bicolor",34.7451266,-0.6054147,1,4346
"3228","Sorghum bicolor",-4.76666,10.6333,11,2062
"3229","Sorghum bicolor",-0.100000001,12.01000023,9,2037
