"","sp","lon","lat","sol","sol_Hi","sol_Lo","sol_Mo","sol_VL","tot","lab","org","occ","sec","apa","stp10","stp100","stp20","stp30","PBR1","PBR2","PHO1","PHO2","PMEH1","PMEH2","PNZ1","PNZ2","POL1","POL2","TP1","TP2","NPlim","ext_P20"
"4204","Sorghum bicolor",111.8300018,38.90999985,8,0,20,80,0,121.291572570801,14.9863538742065,49.3129768371582,27.6253662109375,8.69819068908691,20.6686725616455,688.985900878906,620.381896972656,693.985656738281,646.077758789062,1163,133,1200,700,1609,206,2636,2983,675,111,500,500,NA,NA
"4205","Sorghum bicolor",112.7399979,37.68000031,8,0,0,100,0,111.965965270996,8.11561107635498,27.7698593139648,42.2684364318848,12.7340469360352,21.0779991149902,692.142517089844,670.509704589844,708.806030273438,684.819580078125,1086,114,1300,700,1899,251,2866,3248,731,97,500,500,NA,NA
"4206","Sorghum bicolor",112.1699982,37.20000076,8,0,0,100,0,321.88916015625,39.7714767456055,130.869049072266,73.3134765625,23.0836601257324,54.8514785766602,693.729797363281,663.525085449219,702.748107910156,677.954467773438,2045,381,0,44,1068,218,4026,3174,371,340,600,500,NA,NA
"4207","Sorghum bicolor",112.3099976,37.34999847,11,0,70,30,0,321.88916015625,39.7714767456055,130.869049072266,73.3134765625,23.0836601257324,54.8514785766602,693.729797363281,663.525085449219,702.748107910156,677.954467773438,2045,381,0,44,1068,218,4026,3174,371,340,500,500,NA,NA
"4208","Sorghum bicolor",117.3799973,27.47999954,5,70,0,30,0,350.999938964844,24.2477493286133,92.0299911499023,176.32341003418,46.8841171264648,11.5146646499634,434.234222412109,336.321411132812,378.631958007812,351.553833007812,177,18,1000,0,342,60,5928,6738,NA,NA,300,300,-0.289600014686584,NA
"4209","Sorghum bicolor",113.6800003,39.68999863,8,0,0,100,0,272.378723144531,14.3043403625488,51.0248336791992,119.972106933594,11.9521713256836,75.1252517700195,706.193176269531,638.900329589844,703.297973632812,660.136596679688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,500,-0.0568119995296001,NA
"4210","Sorghum bicolor",114.2300034,39.43000031,8,0,0,100,0,503.846771240234,36.5202445983887,124.96435546875,190.207931518555,57.3031997680664,94.8509902954102,689.10009765625,576.902648925781,667.179138183594,605.549438476562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,400,-0.056538999080658,NA
"4211","Sorghum bicolor",112.8099976,39.52000046,8,0,10,90,0,111.965965270996,8.11561107635498,27.7698593139648,42.2684364318848,12.7340469360352,21.0779991149902,650.778747558594,597.611877441406,636.203796386719,608.696838378906,1524,168,2500,700,2634,221,2668,2864,871,169,500,300,NA,NA
"4212","Sorghum bicolor",118.8499985,32.83000183,12,0,90,10,0,321.88916015625,39.7714767456055,130.869049072266,73.3134765625,23.0836601257324,54.8514785766602,813.740051269531,643.863952636719,724.395690917969,690.822021484375,1854,381,200,44,967,179,3443,3007,409,297,300,200,NA,NA
"4213","Sorghum bicolor",112.6800003,36.52999878,8,0,0,100,0,297.140411376953,21.5375823974609,73.6969299316406,112.17391204834,33.7941970825195,55.9377670288086,688.789123535156,597.732971191406,661.700622558594,628.375915527344,412,150,61,0,1069,167,3433,3839,475,43,1300,1400,NA,NA
"4214","Sorghum bicolor",112.8799973,36.31999969,8,0,0,100,0,297.140411376953,21.5375823974609,73.6969299316406,112.17391204834,33.7941970825195,55.9377670288086,677.644958496094,642.953979492188,686.749145507812,667.167114257812,412,150,61,0,1069,167,3433,3839,475,43,600,500,NA,NA
"4215","Sorghum bicolor",14.32999992,10.59000015,9,0,40,60,0,503.846771240234,36.5202445983887,124.96435546875,190.207931518555,57.3031997680664,94.8509902954102,453.703460693359,396.316162109375,410.154022216797,416.156890869141,1280,361,NA,NA,1666,455,2267,2408,816,NA,500,300,-0.287479996681213,23
"4216","Sorghum bicolor",14.89999962,12.38000011,11,0,70,30,0,297.140411376953,21.5375823974609,73.6969299316406,112.17391204834,33.7941970825195,55.9377670288086,596.439453125,575.516357421875,572.477966308594,580.006408691406,1269,530,NA,NA,NA,NA,2823,2861,NA,NA,400,300,-0.509060025215149,22
"4217","Sorghum bicolor",33.36000061,13.53999996,8,0,0,100,0,503.846771240234,27.3372135162354,61.3461647033691,237.901626586914,30.9083843231201,146.353363037109,574.064697265625,556.33447265625,554.470153808594,564.848388671875,516,1,NA,NA,1519,727,3019,2761,1060,NA,700,500,-0.73062002658844,22
"4218","Sorghum bicolor",14.13000011,11.02999973,12,0,100,0,0,321.88916015625,34.7212944030762,49.015438079834,69.4446868896484,16.9864482879639,151.721282958984,444.919128417969,421.655029296875,419.880279541016,434.791625976562,1311,265,NA,NA,NA,NA,2078,2105,NA,NA,500,300,NA,23
"4219","Sorghum bicolor",34.40999985,14.23999977,8,0,0,100,0,297.140411376953,16.1219482421875,36.1785087585449,140.300979614258,18.2280216217041,86.3109664916992,566.983764648438,552.405822753906,546.32275390625,557.090698242188,808,39,NA,NA,1674,646,2927,2685,1018,NA,600,400,-0.648890018463135,20
"4220","Sorghum bicolor",13.52000046,10,12,0,100,0,0,447.863861083984,24.2997493743896,54.5299301147461,211.468139648438,27.4741230010986,130.091888427734,377.971130371094,345.253784179688,356.377685546875,355.519470214844,1311,265,NA,NA,NA,NA,2078,2105,NA,NA,500,300,NA,28
"4221","Sorghum bicolor",13.97000027,8.829999924,8,0,0,100,0,503.846771240234,36.5202445983887,124.96435546875,190.207931518555,57.3031997680664,94.8509902954102,435.474212646484,375.892913818359,404.287506103516,387.978790283203,516,1,NA,NA,1519,727,3019,2761,1060,NA,700,500,-0.21161000430584,NA
"4222","Sorghum bicolor",13.23999977,8.470000267,8,0,0,100,0,940.009643554688,101.39623260498,143.139266967773,202.798629760742,49.605354309082,443.070129394531,385.350280761719,353.410217285156,362.907440185547,360.534820556641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25
"4223","Sorghum bicolor",14.75,7.829999924,4,100,0,0,0,312,21.5535564422607,81.8044509887695,156.731948852539,41.6747817993164,10.2352590560913,391.660003662109,348.197662353516,341.168426513672,351.732391357422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.117339998483658,25
"4224","Sorghum bicolor",15.39000034,7.829999924,11,0,60,40,0,485.166290283203,52.3335456848145,73.8783416748047,104.670257568359,25.60276222229,228.681350708008,406.217346191406,360.819122314453,376.854278564453,373.423278808594,2444,1471,NA,NA,NA,NA,1740,2262,NA,NA,300,300,-0.113779999315739,24
"4225","Sorghum bicolor",14.82999992,7.170000076,4,100,0,0,0,312,21.5535564422607,81.8044509887695,156.731948852539,41.6747817993164,10.2352590560913,373.345428466797,351.943725585938,344.865356445312,361.169952392578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.258280009031296,21
"4226","Sorghum bicolor",14.18999958,7.329999924,1,20,0,0,80,104,6.45307970046997,21.1178665161133,61.6457023620605,13.8420991897583,0.941255033016205,461.424865722656,373.097961425781,394.857452392578,381.094879150391,127,28,NA,200,NA,NA,4826,6318,NA,NA,400,100,-0.274329990148544,18
"4227","Sorghum bicolor",13.5,7.5,4,100,0,0,0,104,6.45307970046997,21.1178665161133,61.6457023620605,13.8420991897583,0.941255033016205,471.029266357422,446.888916015625,460.887298583984,466.944213867188,127,28,NA,200,NA,NA,4826,6318,NA,NA,400,100,-0.271420001983643,20
"4228","Sorghum bicolor",33.33000183,3.349999905,5,60,30,10,0,545.81201171875,67.4385833740234,221.90837097168,124.314140319824,39.1418571472168,93.0090255737305,422.822814941406,357.629150390625,377.616241455078,365.519897460938,866,236,0,44,750,206,4109,3337,371,312,700,500,-0.319220006465912,21
"4229","Sorghum bicolor",34.29999924,1.049999952,5,50,10,10,30,116.999992370605,7.25971412658691,23.7575950622559,69.3514022827148,15.5723609924316,1.05891180038452,535.612976074219,420.858642578125,451.136840820312,428.796569824219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.332159996032715,27
"4230","Sorghum bicolor",33.54999924,1.799999952,1,10,0,0,90,545.81201171875,67.4385833740234,221.90837097168,124.314140319824,39.1418571472168,93.0090255737305,519.914306640625,448.881805419922,457.100494384766,446.69775390625,320,70,NA,100,NA,NA,4321,5641,NA,NA,400,200,NA,21
"4231","Sorghum bicolor",34.06999969,1.700000048,1,10,0,0,90,201.5,12.5028409957886,40.9158630371094,119.438545227051,26.8190689086914,1.82368147373199,528.345947265625,454.987762451172,476.547607421875,456.318176269531,866,236,0,44,750,206,4109,3337,371,312,700,500,-0.420370012521744,24
"4232","Sorghum bicolor",33.09000015,0.589999974,5,50,10,10,30,104,6.45307970046997,21.1178665161133,61.6457023620605,13.8420991897583,0.941255033016205,491.491149902344,437.090698242188,447.110168457031,436.287567138672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21
"4233","Sorghum bicolor",67.106626,36.707529,8,0,0,100,0,297.140411376953,25.4222793579102,14.3360939025879,51.3323440551758,16.9976043701172,189.05207824707,596.612365722656,512.590698242188,555.849670410156,529.037353515625,2659,32,4400,2500,3838,447,1546,1871,1330,225,500,400,NA,NA
"4234","Sorghum bicolor",29.93000031,-0.99000001,2,20,10,20,50,312,21.5535564422607,81.8044509887695,156.731948852539,41.6747817993164,10.2352590560913,506.285827636719,405.481018066406,433.759887695312,414.264465332031,175,53,NA,NA,NA,NA,7132,8653,NA,NA,NA,NA,NA,25
"4235","Sorghum bicolor",30.25,0.129999995,2,20,10,20,50,350.999938964844,24.2477493286133,92.0299911499023,176.32341003418,46.8841171264648,11.5146646499634,651.934997558594,574.369262695312,631.524719238281,598.980712890625,194,21,NA,NA,NA,NA,4548,5133,NA,NA,NA,NA,-0.282550007104874,26
"4236","Sorghum bicolor",30.76000023,-3.059999943,2,20,10,20,50,116.999992370605,7.25971412658691,23.7575950622559,69.3514022827148,15.5723609924316,1.05891180038452,618.601806640625,451.303314208984,535.856140136719,478.956512451172,194,21,NA,NA,NA,NA,4548,5133,NA,NA,NA,NA,-0.143590003252029,19
"4237","Sorghum bicolor",30.04000092,-3.980000019,2,20,10,20,50,116.999992370605,7.25971412658691,23.7575950622559,69.3514022827148,15.5723609924316,1.05891180038452,597.52001953125,445.065216064453,516.857177734375,471.232513427734,194,21,NA,NA,NA,NA,4548,5133,NA,NA,NA,NA,NA,17
"4238","Sorghum bicolor",29.97999954,-2.349999905,4,90,0,10,0,503.846771240234,36.5202445983887,124.96435546875,190.207931518555,57.3031997680664,94.8509902954102,702.697143554688,549.35693359375,638.610473632812,573.876586914062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
"4239","Sorghum bicolor",13.1166658,-5.1000004,2,0,0,50,50,503.846771240234,36.5202445983887,124.96435546875,190.207931518555,57.3031997680664,94.8509902954102,367.833618164062,365.110443115234,362.910705566406,371.059509277344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.329230010509491,21
"4240","Sorghum bicolor",44.09000015,13.47999954,8,0,0,100,0,940.009643554688,101.39623260498,143.139266967773,202.798629760742,49.605354309082,443.070129394531,600.19580078125,510.789306640625,532.5615234375,524.69775390625,1200,247,NA,NA,NA,NA,2444,831,NA,NA,900,900,-0.25042998790741,NA
"4241","Sorghum bicolor",44.20000076,14.42000008,8,0,0,100,0,940.009643554688,101.39623260498,143.139266967773,202.798629760742,49.605354309082,443.070129394531,810.788208007812,626.389404296875,746.529113769531,652.327270507812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.164309993386269,NA
"4242","Sorghum bicolor",44.47000122,13.44999981,8,0,0,100,0,940.009643554688,101.39623260498,143.139266967773,202.798629760742,49.605354309082,443.070129394531,600.19580078125,510.789306640625,532.5615234375,524.69775390625,1200,247,NA,NA,NA,NA,2444,831,NA,NA,900,900,-0.355580002069473,NA
"4243","Sorghum bicolor",44.52000046,13.59000015,8,0,0,100,0,940.009643554688,101.39623260498,143.139266967773,202.798629760742,49.605354309082,443.070129394531,661.252990722656,595.43359375,616.000305175781,601.141418457031,1200,247,NA,NA,NA,NA,2444,831,NA,NA,900,900,-0.331239998340607,NA
"4244","Sorghum bicolor",48.43999863,14.47999954,8,0,0,100,0,272.378723144531,23.3037567138672,13.1414194107056,47.0546493530273,15.5811357498169,173.297744750977,493.386260986328,406.624450683594,409.226959228516,413.178375244141,1318,309,NA,NA,NA,NA,2444,831,NA,NA,700,700,-0.103880003094673,NA
"4245","Sorghum bicolor",43.09000015,16.12000084,8,0,0,100,0,545.81201171875,58.8752288818359,83.1131286621094,117.754028320312,28.8031044006348,257.266479492188,435.606018066406,400.904571533203,413.589447021484,413.154632568359,1614,460,NA,NA,NA,NA,1982,1124,NA,NA,600,500,-0.244149997830391,NA
"4246","Sorghum bicolor",43.33000183,15.28999996,8,0,0,100,0,297.140411376953,25.4222793579102,14.3360939025879,51.3323440551758,16.9976043701172,189.05207824707,595.127685546875,555.441528320312,563.405395507812,560.805725097656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.502160012722015,NA
"4247","Sorghum bicolor",44.45999908,13.43999958,8,0,0,100,0,940.009643554688,101.39623260498,143.139266967773,202.798629760742,49.605354309082,443.070129394531,600.19580078125,510.789306640625,532.5615234375,524.69775390625,1200,247,NA,NA,NA,NA,2444,831,NA,NA,900,900,-0.348100006580353,NA
"4248","Sorghum bicolor",49.24000168,16.04000092,8,0,0,100,0,297.140411376953,25.4222793579102,14.3360939025879,51.3323440551758,16.9976043701172,189.05207824707,385.677673339844,292.113983154297,288.148529052734,289.672088623047,1318,309,NA,NA,NA,NA,2444,831,NA,NA,700,700,-0.124109998345375,NA
"4249","Sorghum bicolor",44.09000015,16.36000061,8,0,0,100,0,272.378723144531,23.3037567138672,13.1414194107056,47.0546493530273,15.5811357498169,173.297744750977,610.028686523438,507.403656005859,536.222290039062,528.481323242188,1318,309,NA,NA,NA,NA,2444,831,NA,NA,700,700,-0.130869999527931,NA
"4250","Sorghum bicolor",44.18999863,14.52000046,8,0,0,100,0,940.009643554688,101.39623260498,143.139266967773,202.798629760742,49.605354309082,443.070129394531,807.50634765625,602.837646484375,718.545288085938,638.501525878906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.155410006642342,NA
"4251","Sorghum bicolor",48.34000015,15.14999962,8,0,0,100,0,297.140411376953,25.4222793579102,14.3360939025879,51.3323440551758,16.9976043701172,189.05207824707,452.308166503906,369.808990478516,379.445343017578,380.533386230469,1826,633,NA,NA,NA,NA,1874,1615,NA,NA,400,300,-0.126829996705055,NA
"4252","Sorghum bicolor",85.26000214,21.68000031,6,40,20,40,0,394.197570800781,42.5209999084473,60.0261421203613,85.0445861816406,20.8022441864014,185.803604125977,531.850158691406,525.647521972656,525.008422851562,544.1640625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.256599992513657,NA
"4253","Sorghum bicolor",82.45999908,19.53000069,8,0,0,100,0,503.846771240234,36.5202445983887,124.96435546875,190.207931518555,57.3031997680664,94.8509902954102,428.603881835938,396.911407470703,407.984436035156,399.918212890625,1123,154,700,NA,547,46,3175,3958,523,174,600,400,-0.244530007243156,NA
"4254","Sorghum bicolor",82.79000092,20.5,8,0,0,100,0,503.846771240234,36.5202445983887,124.96435546875,190.207931518555,57.3031997680664,94.8509902954102,314.658477783203,306.026580810547,301.238372802734,310.608093261719,1123,154,700,NA,547,46,3175,3958,523,174,600,400,NA,NA
"4255","Sorghum bicolor",84.30000305,20.82999992,8,0,0,100,0,503.846771240234,27.3372135162354,61.3461647033691,237.901626586914,30.9083843231201,146.353363037109,403.29541015625,330.226989746094,341.747131347656,334.209259033203,594,36,NA,NA,1442,674,3074,2774,991,NA,700,500,NA,NA
"4256","Sorghum bicolor",83.98999786,21.46999931,8,0,20,80,0,503.846771240234,27.3372135162354,61.3461647033691,237.901626586914,30.9083843231201,146.353363037109,444.934356689453,385.269866943359,399.547760009766,395.243225097656,1275,202,1000,NA,1312,301,1697,2209,757,225,200,100,NA,NA
"4257","Sorghum bicolor",85.36000061,24,8,0,0,100,0,503.846771240234,36.5202445983887,124.96435546875,190.207931518555,57.3031997680664,94.8509902954102,439.930145263672,397.116973876953,408.122772216797,409.311492919922,1085,204,1000,NA,1700,459,1404,1939,913,261,100,100,NA,NA
"4258","Sorghum bicolor",86.83000183,23.94000053,8,0,20,80,0,297.140411376953,21.5375823974609,73.6969299316406,112.17391204834,33.7941970825195,55.9377670288086,460.655914306641,398.795867919922,416.584197998047,418.411163330078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.271369993686676,NA
"4259","Sorghum bicolor",87.25,24.27000046,8,0,0,100,0,447.863861083984,32.4624443054199,111.079437255859,169.073745727539,50.9361877441406,84.3119964599609,455.071502685547,399.760650634766,410.863708496094,417.032501220703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.249359995126724,NA
"4260","Sorghum bicolor",84.25,24.27000046,8,0,0,100,0,545.81201171875,67.4385833740234,221.90837097168,124.314140319824,39.1418571472168,93.0090255737305,383.283966064453,351.310821533203,361.552795410156,363.738677978516,699,162,200,0,984,141,3109,3533,487,75,600,300,-0.282429993152618,NA
"4261","Sorghum bicolor",85.18000031,26.37999916,8,0,0,100,0,321.88916015625,39.7714767456055,130.869049072266,73.3134765625,23.0836601257324,54.8514785766602,614.006958007812,561.546569824219,578.362976074219,583.347961425781,560,184,51,7,1015,173,3456,3681,457,87,700,400,NA,NA
"4262","Sorghum bicolor",86.91000366,24.87999916,11,0,60,40,0,503.846771240234,36.5202445983887,124.96435546875,190.207931518555,57.3031997680664,94.8509902954102,507.125091552734,443.636657714844,469.067993164062,462.494232177734,1065,207,600,NA,1238,278,2258,2617,668,198,300,200,NA,NA
"4263","Sorghum bicolor",86.47000122,25.37999916,8,0,0,100,0,321.88916015625,34.7212944030762,49.015438079834,69.4446868896484,16.9864482879639,151.721282958984,608.337097167969,587.830444335938,603.672790527344,612.514465332031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4264","Sorghum bicolor",83.36000061,24.40999985,8,0,0,100,0,545.81201171875,67.4385833740234,221.90837097168,124.314140319824,39.1418571472168,93.0090255737305,403.642395019531,368.027435302734,378.997192382812,379.076599121094,699,162,200,0,984,141,3109,3533,487,75,600,300,NA,NA
"4265","Sorghum bicolor",85.41000366,24.82999992,11,0,60,40,0,503.846771240234,36.5202445983887,124.96435546875,190.207931518555,57.3031997680664,94.8509902954102,619.208251953125,600.3291015625,621.202758789062,619.087341308594,1277,206,600,NA,807,104,2584,2918,495,158,500,300,NA,NA
"4266","Sorghum bicolor",84.37000275,24.75,11,0,60,40,0,297.140411376953,21.5375823974609,73.6969299316406,112.17391204834,33.7941970825195,55.9377670288086,612.205810546875,591.114074707031,600.287109375,611.062561035156,1277,206,600,NA,807,104,2584,2918,495,158,500,300,NA,NA
"4267","Sorghum bicolor",83.19000244,23.12000084,8,0,20,80,0,503.846771240234,36.5202445983887,124.96435546875,190.207931518555,57.3031997680664,94.8509902954102,433.648712158203,389.424652099609,411.313415527344,401.229064941406,1275,202,1000,NA,1312,301,1697,2209,757,225,200,100,NA,NA
"4268","Sorghum bicolor",81.77999878,22.75,8,0,0,100,0,321.88916015625,34.7212944030762,49.015438079834,69.4446868896484,16.9864482879639,151.721282958984,494.487213134766,446.458221435547,455.530792236328,459.945922851562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.227799996733665,NA
"4269","Sorghum bicolor",83.20999908,22.47999954,8,0,20,80,0,297.140411376953,21.5375823974609,73.6969299316406,112.17391204834,33.7941970825195,55.9377670288086,409.631988525391,376.052520751953,393.835876464844,387.254364013672,1275,202,1000,NA,1312,301,1697,2209,757,225,200,100,NA,NA
"4270","Sorghum bicolor",81.38999939,17.79999924,8,0,0,100,0,503.846771240234,36.5202445983887,124.96435546875,190.207931518555,57.3031997680664,94.8509902954102,365.642761230469,335.70947265625,342.118591308594,345.278228759766,789,156,700,NA,1226,321,2662,3484,796,237,300,200,-0.269600003957748,NA
"4271","Sorghum bicolor",44.08000183,2.789999962,8,0,0,100,0,503.846771240234,27.3372135162354,61.3461647033691,237.901626586914,30.9083843231201,146.353363037109,624.730712890625,565.094055175781,594.351806640625,565.668090820312,516,1,NA,NA,1519,727,3019,2761,1060,NA,700,500,-0.414849996566772,29
"4272","Sorghum bicolor",44.84000015,2.99000001,8,0,0,100,0,297.140411376953,25.4222793579102,14.3360939025879,51.3323440551758,16.9976043701172,189.05207824707,574.645324707031,518.239685058594,545.236083984375,523.346313476562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,200,-0.264560014009476,31
"4273","Sorghum bicolor",45.49000168,3.890000105,8,0,0,100,0,272.378723144531,23.3037567138672,13.1414194107056,47.0546493530273,15.5811357498169,173.297744750977,601.118469238281,550.501220703125,570.296691894531,552.447692871094,1187,163,NA,NA,2427,759,2431,2497,1134,NA,600,400,-0.244670003652573,31
"4274","Sorghum bicolor",45.11999893,2.140000105,8,0,0,100,0,297.140411376953,16.1219482421875,36.1785087585449,140.300979614258,18.2280216217041,86.3109664916992,755.96044921875,719.939575195312,726.731994628906,728.264404296875,1187,163,NA,NA,2427,759,2431,2497,1134,NA,600,400,-0.552990019321442,25
"4275","Sorghum bicolor",34.74000168,-4.820000172,1,10,10,0,80,350.999938964844,24.2477493286133,92.0299911499023,176.32341003418,46.8841171264648,11.5146646499634,592.567016601562,479.182708740234,512.129089355469,499.421295166016,739,169,800,49,2001,102,3125,3824,NA,NA,400,200,-0.00578510016202927,23
"4276","Sorghum bicolor",32.81999969,-5.019999981,1,10,10,0,80,350.999938964844,24.2477493286133,92.0299911499023,176.32341003418,46.8841171264648,11.5146646499634,286.895751953125,243.600158691406,248.686798095703,252.092712402344,739,169,800,49,2001,102,3125,3824,NA,NA,400,200,NA,21
"4277","Sorghum bicolor",14.38000011,12.38000011,11,0,70,30,0,297.140411376953,21.5375823974609,73.6969299316406,112.17391204834,33.7941970825195,55.9377670288086,599.407409667969,575.762756347656,570.07177734375,580.047119140625,1269,530,NA,NA,NA,NA,2823,2861,NA,NA,400,300,-0.47409999370575,21
"4278","Sorghum bicolor",14.38000011,10.51000023,9,0,40,60,0,503.846771240234,36.5202445983887,124.96435546875,190.207931518555,57.3031997680664,94.8509902954102,453.703460693359,396.316162109375,410.154022216797,416.156890869141,1280,361,NA,NA,1666,455,2267,2408,816,NA,500,300,-0.180830001831055,21
"4279","Sorghum bicolor",14.65999985,10.78999996,9,0,30,70,0,321.88916015625,34.7212944030762,49.015438079834,69.4446868896484,16.9864482879639,151.721282958984,412.077606201172,355.1572265625,370.826629638672,370.333679199219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
"4280","Sorghum bicolor",15.43999958,10,8,0,10,90,0,321.88916015625,34.7212944030762,49.015438079834,69.4446868896484,16.9864482879639,151.721282958984,369.309875488281,319.638092041016,335.945770263672,331.21240234375,1169,159,NA,NA,996,309,2670,2710,676,NA,600,400,NA,24
"4281","Sorghum bicolor",14.60999966,10.06999969,9,0,40,60,0,503.846771240234,27.3372135162354,61.3461647033691,237.901626586914,30.9083843231201,146.353363037109,377.939514160156,329.478118896484,337.762603759766,337.928741455078,1041,248,NA,NA,1506,503,2706,2552,811,NA,600,400,NA,21
"4282","Sorghum bicolor",76.69000244,17.82999992,8,0,0,100,0,940.009643554688,116.144233703613,382.175598144531,214.096572875977,67.4109725952148,160.182220458984,588.459838867188,568.049987792969,595.06982421875,582.769348144531,377,16,NA,NA,1052,484,3879,4204,881,NA,700,500,NA,NA
"4283","Sorghum bicolor",75.90000153,17.67000008,8,0,0,100,0,867.736206054688,47.0807609558105,105.651748657227,409.719512939453,53.2311134338379,252.05305480957,706.139038085938,645.891296386719,675.674987792969,660.684326171875,377,16,NA,NA,1052,484,3879,4204,881,NA,700,500,NA,NA
"4284","Sorghum bicolor",75.08999634,17.37000084,8,0,0,100,0,867.736206054688,47.0807609558105,105.651748657227,409.719512939453,53.2311134338379,252.05305480957,602.132385253906,571.6875,606.81884765625,585.802612304688,377,16,NA,NA,1052,484,3879,4204,881,NA,700,500,NA,NA
"4285","Sorghum bicolor",78.90000153,13.64999962,8,0,0,100,0,503.846771240234,36.5202445983887,124.96435546875,190.207931518555,57.3031997680664,94.8509902954102,382.109344482422,321.280548095703,332.638000488281,330.510589599609,1074,149,600,NA,526,44,3291,4108,523,174,600,400,NA,NA
"4286","Sorghum bicolor",78.18000031,14.01000023,8,0,0,100,0,503.846771240234,43.1073417663574,24.3090305328369,87.0417938232422,28.822021484375,320.566558837891,413.576293945312,349.34619140625,362.331909179688,359.695678710938,1074,149,600,NA,526,44,3291,4108,523,174,600,400,NA,NA
"4287","Sorghum bicolor",78.30999756,15.22999954,8,0,0,100,0,272.378723144531,14.7784519195557,33.163631439209,128.60920715332,16.709020614624,79.1183776855469,613.740173339844,558.283569335938,588.62548828125,565.337219238281,377,16,NA,NA,1052,484,3879,4204,881,NA,700,500,NA,NA
"4288","Sorghum bicolor",74.81999969,22.95999908,8,0,0,100,0,503.846771240234,27.3372135162354,61.3461647033691,237.901626586914,30.9083843231201,146.353363037109,542.612121582031,524.521057128906,552.438415527344,545.077331542969,940,112,900,600,981,147,3700,4502,626,166,700,500,NA,NA
"4289","Sorghum bicolor",74.55999756,22.40999985,4,90,0,10,0,940.009643554688,116.144233703613,382.175598144531,214.096572875977,67.4109725952148,160.182220458984,649.927734375,607.599975585938,640.677856445312,627.2744140625,548,102,NA,NA,1099,549,3527,3866,906,NA,700,500,NA,NA
"4290","Sorghum bicolor",75.77999878,23.17000008,8,0,0,100,0,867.736206054688,47.0807609558105,105.651748657227,409.719512939453,53.2311134338379,252.05305480957,629.850280761719,576.730285644531,607.960266113281,599.640563964844,377,16,NA,NA,1052,484,3879,4204,881,NA,700,500,NA,NA
"4291","Sorghum bicolor",76.01000214,23.70000076,8,0,0,100,0,867.736206054688,47.0807609558105,105.651748657227,409.719512939453,53.2311134338379,252.05305480957,583.304992675781,552.990905761719,585.587280273438,563.705261230469,377,16,NA,NA,1052,484,3879,4204,881,NA,700,500,NA,NA
"4292","Sorghum bicolor",75.06999969,24.05999947,8,0,0,100,0,867.736206054688,47.0807609558105,105.651748657227,409.719512939453,53.2311134338379,252.05305480957,681.518920898438,599.143920898438,647.854919433594,622.104125976562,377,16,NA,NA,1052,484,3879,4204,881,NA,700,500,NA,NA
"4293","Sorghum bicolor",75.68000031,21.76000023,8,0,0,100,0,867.736206054688,47.0807609558105,105.651748657227,409.719512939453,53.2311134338379,252.05305480957,549.274291992188,513.789184570312,547.310363769531,532.29833984375,377,16,NA,NA,1052,484,3879,4204,881,NA,700,500,NA,NA
"4294","Sorghum bicolor",76.34999847,21.82999992,8,0,0,100,0,867.736206054688,47.0807609558105,105.651748657227,409.719512939453,53.2311134338379,252.05305480957,669.001953125,589.2333984375,631.549072265625,610.878051757812,377,16,NA,NA,1052,484,3879,4204,881,NA,700,500,NA,NA
"4295","Sorghum bicolor",82.95999908,18.56999969,8,10,0,90,0,503.846771240234,36.5202445983887,124.96435546875,190.207931518555,57.3031997680664,94.8509902954102,560.513305664062,521.593627929688,528.355590820312,536.968505859375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.22961999475956,NA
"4296","Sorghum bicolor",27.87999916,-21.28000069,8,0,20,80,0,503.846771240234,43.1073417663574,24.3090305328369,87.0417938232422,28.822021484375,320.566558837891,432.2744140625,337.892272949219,359.793609619141,352.068603515625,1130,181,600,NA,857,103,2623,3074,505,123,500,300,-0.0599879994988441,18
